mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_delta_mean_0,mfcc_delta_mean_1,mfcc_delta_mean_2,mfcc_delta_mean_3,mfcc_delta_mean_4,mfcc_delta_mean_5,mfcc_delta_mean_6,mfcc_delta_mean_7,mfcc_delta_mean_8,mfcc_delta_mean_9,mfcc_delta_mean_10,mfcc_delta_mean_11,mfcc_delta_mean_12,mfcc_delta_std_0,mfcc_delta_std_1,mfcc_delta_std_2,mfcc_delta_std_3,mfcc_delta_std_4,mfcc_delta_std_5,mfcc_delta_std_6,mfcc_delta_std_7,mfcc_delta_std_8,mfcc_delta_std_9,mfcc_delta_std_10,mfcc_delta_std_11,mfcc_delta_std_12,label
-262.4232,98.60216,-7.027194,6.0310907,-9.363407,5.290863,-1.5643721,3.010111,-0.033781886,-1.4358845,9.021526,8.482907,-1.9591126,140.3134,52.12463,21.810947,13.586853,20.798437,8.604482,9.369491,10.075905,6.6212506,12.564,6.30338,7.3140254,7.5959554,0.99040234,-0.12551296,-0.208994,0.32541972,0.23269165,0.20008439,0.008551717,-0.07548623,0.07438732,-0.09229255,0.03285867,-0.1364942,-0.17735082,28.118248,9.943193,4.7205076,2.6665041,4.265482,1.7448355,1.7623241,2.2785282,1.6553282,3.0275733,1.0524317,1.492035,1.873531,prawo
-274.7205,94.736374,-1.6871154,9.799278,-4.7945566,3.6329017,-0.12927356,5.952006,5.216651,2.6484003,5.309417,7.8598957,-2.3429964,128.40631,40.780373,23.43934,11.819616,15.606376,9.179908,9.561163,8.1760845,7.408863,9.980266,6.3762665,5.7159395,5.888903,-2.0917597,-1.1563352,0.10463096,0.03394945,0.15634158,0.14865433,-0.13261634,0.13866109,0.1384647,0.30563512,0.052784055,-0.21909788,0.1572991,27.03394,8.875442,4.8168864,2.4233098,3.3501098,1.9701507,2.0569746,1.7515843,1.6450579,2.4054084,1.4323535,1.2532132,1.3210758,prawo
-256.9469,93.94079,-5.5772963,4.4602275,-9.597404,2.6047235,0.27670276,2.3068507,-0.5282757,3.7937746,7.4844112,9.789431,-2.15588,151.7408,49.28488,22.857784,11.2592535,19.321712,10.047795,7.3413415,9.030066,7.8643255,10.8245,6.1407495,5.2873054,6.1626005,3.8037615,1.3507842,-0.9603051,0.07641244,-0.29277545,0.43663037,-0.03350305,-0.483572,-0.17496568,-0.42760462,0.28940037,0.13058317,0.028318182,32.56275,10.2344885,5.211578,2.0745468,3.793538,2.0589237,1.4365482,2.144744,1.8250566,2.47686,1.424049,0.9339933,1.1545109,prawo
-271.28802,96.211266,-1.8187068,6.9900537,-6.9589777,0.4067914,1.3231711,4.7940702,-1.0007657,3.2808275,7.2014594,9.541361,0.74537593,142.43462,49.404697,20.706593,11.221086,16.73441,11.096478,7.029964,8.1484375,8.956951,9.903927,5.6300173,6.774279,7.4240103,-0.54381466,-0.1215505,-0.091419905,0.1319015,0.33573523,0.2766298,0.10833125,-0.23578815,0.17437986,0.06860848,0.14963621,0.071010716,-0.29192132,28.632004,9.267916,4.248044,2.1394916,3.410934,2.1884933,1.1864302,1.7961607,2.1225567,2.0646892,0.8848088,1.568182,1.4181478,prawo
-266.00717,98.831116,-6.6139436,3.5645514,-10.260303,0.88115394,1.2481393,3.0987859,-0.66154146,1.5584373,9.146927,11.292577,0.053551495,134.4088,49.736874,23.135454,14.029572,20.056126,8.186635,8.001205,10.391846,7.7045236,10.104384,6.7286334,5.717155,7.509134,0.55286145,0.4266697,-0.1690396,-0.21478663,0.019993246,0.07866961,0.063636124,0.14944637,0.18256575,0.04701885,0.11907707,0.28477746,0.11071936,26.495798,9.408118,4.942348,2.7142127,4.048999,1.5370364,1.600434,2.2181818,1.550474,2.058861,1.4796848,1.1767944,1.6276455,prawo
-272.17712,97.22167,0.48855567,4.3845425,-10.144108,2.0539372,2.0442505,4.8366613,2.344058,-0.6113825,5.8994675,11.376698,-1.19186,131.1775,52.076412,20.1662,12.809993,22.055223,9.20996,8.641223,6.8917913,7.180744,10.39721,4.51099,7.6863427,5.9687767,0.3666079,0.9853214,-0.48754168,0.1754691,0.2493214,0.48199546,-0.20042641,0.044997353,-0.02591629,0.1630031,-0.07074521,0.11469515,0.17627156,26.070309,10.19083,4.248483,2.3654032,4.4465594,2.0187707,1.7377998,1.4357692,1.6222813,2.3064733,0.85798734,1.7257187,1.0385716,prawo
-261.92462,97.57141,-2.3282053,7.849016,-9.635823,3.3911002,1.5890851,4.0790687,3.2379622,3.1585212,9.7374325,9.241598,-2.015757,143.14882,46.208115,22.34273,11.307892,18.232138,8.867065,8.677792,11.721977,9.146011,10.679831,6.2769914,5.8313193,7.046152,1.3356844,1.0439959,-0.0007022172,0.031914204,0.3936006,0.20818944,-0.0059323683,-0.0701105,-0.00997391,0.0384605,0.28489143,0.37620747,-0.115903735,28.828474,8.98529,4.6260257,2.2373798,3.6925423,1.7180337,1.9914584,2.6743653,2.102022,2.3152308,1.2469219,1.3329837,1.5285968,prawo
-268.52838,100.16426,-1.4388864,7.052706,-8.862467,6.3332324,1.1688461,6.1895876,4.664761,0.3215158,7.176527,10.460176,-4.0943866,124.65509,42.680847,22.48744,14.480711,20.793985,9.654984,7.805679,9.470196,7.3318563,13.035462,5.849697,7.620139,6.9926505,0.8630444,0.4183583,0.19969791,-0.026724681,0.074590445,0.17851341,-0.28600782,-0.18796663,0.004319681,0.06108144,0.36996198,0.19603339,0.13861606,24.490816,8.158392,4.523584,2.717296,3.9751854,1.9112579,1.6158812,2.001357,1.708641,2.8632708,1.2149683,1.6415309,1.1846823,prawo
-267.02682,94.74469,-3.7231026,7.395812,-8.2205925,4.2731385,1.9785885,3.2109165,2.317935,1.4184805,6.913276,10.670334,-3.529689,134.63716,43.109524,20.71066,12.147124,18.15095,10.1460705,8.463297,9.951193,7.4750032,10.21094,5.2684116,7.138298,7.033031,1.0224984,0.17582133,-0.36625773,0.0020705685,0.06554392,0.33660597,-0.1855573,-0.14002264,0.17246445,0.0905215,0.21594152,0.29050612,-0.08622362,26.59287,8.286007,4.257278,2.33319,3.3108625,1.7023752,1.9112989,2.30543,1.8313416,2.1534176,1.1395023,1.3157705,1.296991,prawo
-255.24374,96.52304,-5.826048,8.825883,-11.71853,4.525311,-0.004896879,3.3394794,0.77329063,0.37387192,7.842382,9.536738,-2.3220127,138.58745,51.691788,23.516302,11.721646,17.453222,12.686745,8.290168,9.034461,7.5632625,9.909058,4.8056984,7.329152,6.054879,4.6676254,2.1022518,-1.5176408,-0.5325403,-0.020837188,-0.2548514,-0.0049759187,-0.5420963,-0.051635657,-0.31920183,-0.031274844,0.43254665,-0.327763,30.555714,11.52773,5.3363113,2.7726247,3.4771466,2.348871,1.4174427,2.3806863,1.8037217,2.4927475,0.82370985,1.675677,1.1476911,prawo
-275.82147,96.92616,-3.785645,7.3592157,-6.60573,3.2641664,-2.4680474,1.1403707,0.7671094,0.4208672,6.7924523,8.022018,0.44188076,132.0536,54.888435,21.374937,14.739214,16.15998,10.804211,9.188786,12.329358,6.3024645,9.335552,5.259588,6.8161607,4.424985,1.3312557,1.1950207,-0.41878134,-0.29579884,0.20992717,-0.30413336,-0.06965804,-0.036694296,0.11007747,0.2604102,-0.11482225,0.3650906,0.06274519,27.014894,11.112773,4.8719215,2.953658,3.1769676,2.0543704,1.4247231,2.812852,1.4332198,2.167171,0.9270361,1.3751702,0.8245996,prawo
-293.63635,89.51454,0.91946554,9.449268,-5.988885,6.323017,0.31728393,6.331434,5.8155384,5.027746,9.62846,8.934527,0.40841877,123.70164,46.766655,20.065289,13.358868,19.527107,6.4918265,8.629678,9.583127,6.4068933,10.329049,6.3640666,4.96457,5.5955887,0.11659753,0.19294614,0.24166611,0.33332658,0.4783303,0.29590392,0.1857887,0.10817008,0.25491014,0.15598273,0.086791374,0.17974627,-0.08693608,26.164633,9.31216,4.4480615,2.8823178,4.3214273,1.0924755,1.5427372,2.1412737,1.5229486,2.3812828,1.0747193,0.9164788,1.4171587,prawo
-272.52612,100.09451,-1.5886904,5.3541265,-6.847762,5.905225,-1.4810874,1.6316805,4.157065,1.3640488,7.688355,10.342129,0.62498134,127.98221,47.0541,22.991003,14.688498,16.44512,8.215246,9.031542,10.42947,6.500063,13.654879,6.470676,6.5374885,3.9513214,-1.562187,-0.992741,0.3258677,0.4312822,0.142376,0.059869662,-0.021462984,-0.12056132,-0.060016274,0.27878058,0.2161583,-0.08887994,-0.04503332,26.00179,9.765455,4.748495,3.145082,3.371928,1.584369,1.7554111,2.378653,1.5617934,3.1530972,1.302949,1.357067,0.76750225,prawo
-351.97305,106.87789,-24.917395,7.7789245,-38.50599,-6.1154346,-10.289577,-2.8147507,-21.26199,1.1080257,-10.89371,4.942185,-18.22709,200.57185,57.87818,32.577183,18.555967,31.07976,12.471455,13.10717,8.874169,15.700737,12.307837,7.3101277,7.948539,12.835995,15.605868,6.743811,-0.9353005,1.330808,-1.1551055,-0.08913491,0.11347563,-0.37637314,-0.5893311,-0.055913568,-0.2950078,0.018103182,-0.84509116,50.82404,10.642496,8.306292,4.5340843,7.0276957,2.2127738,3.739773,2.1359956,3.779574,2.7268968,1.8953924,1.7009269,2.7908182,prawo
-468.34174,62.052208,-9.272006,-2.7420964,-25.686964,-1.8744043,-12.395204,-1.0606419,-11.478552,-5.1225243,-8.745312,6.879452,-14.188154,198.2909,61.541683,25.156223,14.457885,32.569935,8.911444,14.740491,6.3720512,12.510998,7.807236,12.9708185,14.094335,16.631308,-0.922836,-0.8237909,-0.24605526,-0.0038241362,-0.014712145,0.054788094,0.086264744,0.011275826,0.06700238,0.07757052,0.14893453,0.1132218,0.10936341,34.53491,11.039766,5.452943,2.8654683,5.7637134,1.9192439,2.6464605,1.2725688,2.1854846,1.511238,2.4129982,2.7916796,3.1583574,prawo
-438.6995,93.24616,-20.875296,-0.66290617,-26.931631,-7.4509726,-8.13591,-4.4683714,-16.391539,-4.519217,-13.522591,11.086952,-17.504831,181.99713,58.633488,28.757664,18.487705,27.291094,11.956483,10.495293,9.466485,10.243511,7.891261,12.597982,15.275188,15.63611,6.5212197,1.688829,-0.89402413,0.76879996,-0.24813032,0.29110214,-0.017023468,-0.45127997,-0.68635005,-0.0407287,-0.13552712,0.30428565,-0.24546285,44.299557,13.384501,6.764452,4.245263,5.6562395,2.6219018,2.112121,2.4612017,2.5147653,1.697534,2.6305785,3.074814,3.6193388,prawo
-442.91162,81.27232,-14.110984,1.1263721,-29.529034,-5.155115,-14.120762,-0.2671649,-18.973213,-0.78319335,-13.630922,4.9613523,-12.734028,196.95401,61.779526,31.4561,16.072514,31.540749,9.331432,13.17924,7.721286,14.709938,8.538233,11.341825,11.429458,10.342428,1.764746,0.09299117,-0.19978586,0.97036976,0.7239467,0.40292692,0.03473687,-0.15874562,-0.17689437,-0.052552003,0.17614791,-0.032534152,-0.120439485,42.802204,14.034747,6.8578806,3.7981822,6.5081944,2.2117493,3.0246766,1.7404097,3.101814,1.6588893,2.3924255,2.2999272,2.5641332,prawo
-403.97296,95.06687,-13.520587,-5.4181175,-37.99916,3.335036,-20.447723,-1.2156818,-19.192596,-3.7393897,-16.503984,11.085867,-17.379034,170.61841,50.677933,22.202984,15.199282,32.636166,10.573515,15.694149,8.109352,10.554911,6.109885,13.282601,12.46358,10.539102,1.569995,0.9598362,-0.060254976,0.7472874,0.76768166,0.35295853,0.22190484,-0.51802814,-0.4065035,-0.17096701,0.077548735,0.14198822,-0.009034164,41.75825,12.741654,4.6694226,3.1568122,7.2759147,2.21567,4.1667385,1.9568956,2.689191,0.9837933,3.6122231,2.5853775,2.772844,prawo
-351.97305,106.87789,-24.917395,7.7789245,-38.50599,-6.1154346,-10.289577,-2.8147507,-21.26199,1.1080257,-10.89371,4.942185,-18.22709,200.57185,57.87818,32.577183,18.555967,31.07976,12.471455,13.10717,8.874169,15.700737,12.307837,7.3101277,7.948539,12.835995,15.605868,6.743811,-0.9353005,1.330808,-1.1551055,-0.08913491,0.11347563,-0.37637314,-0.5893311,-0.055913568,-0.2950078,0.018103182,-0.84509116,50.82404,10.642496,8.306292,4.5340843,7.0276957,2.2127738,3.739773,2.1359956,3.779574,2.7268968,1.8953924,1.7009269,2.7908182,prawo
-468.34174,62.052208,-9.272006,-2.7420964,-25.686964,-1.8744043,-12.395204,-1.0606419,-11.478552,-5.1225243,-8.745312,6.879452,-14.188154,198.2909,61.541683,25.156223,14.457885,32.569935,8.911444,14.740491,6.3720512,12.510998,7.807236,12.9708185,14.094335,16.631308,-0.922836,-0.8237909,-0.24605526,-0.0038241362,-0.014712145,0.054788094,0.086264744,0.011275826,0.06700238,0.07757052,0.14893453,0.1132218,0.10936341,34.53491,11.039766,5.452943,2.8654683,5.7637134,1.9192439,2.6464605,1.2725688,2.1854846,1.511238,2.4129982,2.7916796,3.1583574,prawo
-438.6995,93.24616,-20.875296,-0.66290617,-26.931631,-7.4509726,-8.13591,-4.4683714,-16.391539,-4.519217,-13.522591,11.086952,-17.504831,181.99713,58.633488,28.757664,18.487705,27.291094,11.956483,10.495293,9.466485,10.243511,7.891261,12.597982,15.275188,15.63611,6.5212197,1.688829,-0.89402413,0.76879996,-0.24813032,0.29110214,-0.017023468,-0.45127997,-0.68635005,-0.0407287,-0.13552712,0.30428565,-0.24546285,44.299557,13.384501,6.764452,4.245263,5.6562395,2.6219018,2.112121,2.4612017,2.5147653,1.697534,2.6305785,3.074814,3.6193388,prawo
-442.91162,81.27232,-14.110984,1.1263721,-29.529034,-5.155115,-14.120762,-0.2671649,-18.973213,-0.78319335,-13.630922,4.9613523,-12.734028,196.95401,61.779526,31.4561,16.072514,31.540749,9.331432,13.17924,7.721286,14.709938,8.538233,11.341825,11.429458,10.342428,1.764746,0.09299117,-0.19978586,0.97036976,0.7239467,0.40292692,0.03473687,-0.15874562,-0.17689437,-0.052552003,0.17614791,-0.032534152,-0.120439485,42.802204,14.034747,6.8578806,3.7981822,6.5081944,2.2117493,3.0246766,1.7404097,3.101814,1.6588893,2.3924255,2.2999272,2.5641332,prawo
-403.97296,95.06687,-13.520587,-5.4181175,-37.99916,3.335036,-20.447723,-1.2156818,-19.192596,-3.7393897,-16.503984,11.085867,-17.379034,170.61841,50.677933,22.202984,15.199282,32.636166,10.573515,15.694149,8.109352,10.554911,6.109885,13.282601,12.46358,10.539102,1.569995,0.9598362,-0.060254976,0.7472874,0.76768166,0.35295853,0.22190484,-0.51802814,-0.4065035,-0.17096701,0.077548735,0.14198822,-0.009034164,41.75825,12.741654,4.6694226,3.1568122,7.2759147,2.21567,4.1667385,1.9568956,2.689191,0.9837933,3.6122231,2.5853775,2.772844,prawo
-266.99738,95.33434,-3.815539,9.566731,-4.3822923,3.3430078,3.0475192,5.904907,1.939678,1.9216725,8.660254,6.2234516,-1.5628644,132.21327,45.922035,22.627287,11.792084,16.06298,12.433314,6.5265446,8.4608965,8.271886,10.330206,5.4855766,4.9518914,6.826404,-1.2412906,-0.8345176,-0.03934288,0.13645697,0.057831697,-0.16317286,-0.27345467,-0.07142587,0.12567423,0.11093403,-0.1756531,-0.010090508,0.4651264,26.24794,9.311425,4.517603,2.4402895,3.334033,2.6411393,1.2878022,2.0426962,2.1496968,2.3571868,1.0804329,1.243583,1.3180125,prawo
-264.61328,94.21711,-3.5355816,7.15199,-7.6736526,0.8924608,-0.9353678,5.8114734,0.02092643,1.5142857,8.020391,6.2220545,-1.411326,144.36069,45.052162,22.702457,12.446273,15.976275,9.525137,8.20423,8.24497,6.3159027,11.310411,7.067208,5.328795,5.445524,-2.6154366,-1.2140543,0.20099637,0.40440655,0.14959809,-7.766485e-05,0.07412321,-0.09672965,-0.035855807,0.29015434,-0.27654755,0.27869093,0.3379898,30.08642,9.702301,4.9841375,2.6866198,3.3594418,1.8819871,1.2922069,1.6148299,1.4232292,2.675932,1.3604525,1.0809513,1.1029801,prawo
-259.04834,95.94925,-6.3030815,5.9256306,-11.44129,-1.5498301,2.9348166,6.72676,1.2929648,3.937515,8.057819,5.7870126,-3.7234957,143.97224,44.51781,23.952793,8.979392,17.877079,12.4323845,6.153085,6.3601947,9.2870865,10.845941,6.8586464,6.499671,7.201725,-1.9023427,-0.78813493,0.61875457,0.01825276,0.056165807,-0.0051511973,-0.28475443,-0.22828636,0.26702148,0.28344136,0.19574246,0.17635772,0.01924938,29.419172,9.473843,5.0363793,1.7444252,3.6050458,2.6488698,1.3422384,1.4046624,2.15458,2.6786451,1.3496544,1.4619179,1.4204737,prawo
